id,Q1,Q2,Q3,Q4,Q5,Q6
abs07601,1,"5,6",1,0,0,0
abs17980,0,"4,5,6,7",2,0,0,0
abs11578,1,"1,2,4,5,6,7",2,"14,22,27",1,1
abs15163,0,"6,7",2,0,0,0
abs13004,1,"4,7",2,0,0,0
abs09794,0,"4,6",2,0,1,1
abs04036,0,"2,3,6,7",2,"16,22,27,33,40",1,1
abs03118,1,3,2,0,1,1
abs16422,1,"3,4,5,6",1,0,1,1
abs00747,0,"0,3",2,0,0,0
abs09998,0,"6,7",2,39,1,1
abs02996,0,"5,6",2,"17,22,26,27,33,35",0,0
abs20833,0,"4,5,6",2,0,0,0
abs06661,0,2,2,"15,20,27",1,1
abs05191,1,"2,3",2,"12,14,18,22,26,30,36,39",1,1
abs03675,0,"6,7",0,0,0,0
abs05806,1,4,2,0,0,0
abs02560,1,"3,7",2,0,1,1
abs11997,0,"4,5,7",2,0,0,0
abs11711,0,4,2,0,0,0
abs10819,1,"4,5,7",1,0,0,0
abs00181,0,"4,5,6,7",2,0,0,0
abs10321,0,0,0,0,0,0
abs16319,1,"5,6,7",2,0,1,1
abs06451,1,"2,3,7",2,"5,8,15,20,22,26,27,33,35,36,37",1,1
abs07315,1,"4,5,6",1,0,0,0
abs07409,1,"4,5,7",1,0,0,0
abs05745,1,"4,5,7",1,0,1,1
abs21608,1,"6,7",2,0,1,1
abs12677,0,"0,2,6,7",2,0,0,0
abs11986,1,"4,5,6,7",2,0,0,0
abs11586,1,"5,7",2,0,1,1
abs15898,1,"4,7",2,0,0,0
abs20040,0,7,2,0,0,0
abs19721,0,3,0,0,1,1
abs16566,1,4,2,0,0,0
abs03131,1,2,2,0,1,1
abs14786,1,"4,5,6",1,0,0,0
abs07432,1,"4,5,6,7",2,"14,22,24,26,27,31,33,34",0,0
abs03235,1,"3,7",1,0,0,0
abs20871,0,"3,6",2,0,1,1
abs11358,1,"4,5,6",2,0,0,0
abs01814,1,"2,3,6",2,"0,12,15,18,22,27,33",1,1
abs10964,1,"4,6",2,0,0,0
abs07203,1,"5,6",1,0,0,0
abs15110,0,"0,6,7",0,0,0,0
abs10039,1,"4,5,6,7",2,0,0,0
abs14247,0,"2,3,6",2,0,1,1
abs16634,0,"6,7",0,0,0,0
abs12542,0,"1,2,5,6",2,"13,14,15,16,18,21,22,26,27,30,33,34",0,0
abs18578,1,"2,3,5,6",2,"3,13,22,29,30,39,40",1,1
abs15375,1,"4,7",2,0,1,1
abs00801,0,"0,1",2,0,1,1
abs04305,1,"0,3",1,0,0,0
abs17228,0,"6,7",2,"13,15,16,21,26",1,1
abs20015,0,0,2,0,1,1
abs01372,0,"6,7",2,0,0,0
abs09032,1,"4,7",2,0,0,0
abs16431,1,3,2,0,1,1
abs11747,0,"4,7",2,0,0,0
abs10330,0,0,0,0,0,0
abs04048,0,"2,3,7",2,"15,16,22,26,27,28",0,0
abs03065,0,"3,7",2,0,1,1
abs08851,0,"4,5,6",2,0,0,0
abs13051,0,"6,7",2,0,0,0
abs05224,0,3,2,0,1,1
abs12998,0,2,0,"13,14,15,24,27,32,33",0,0
abs21135,0,"4,7",2,0,0,0
abs16196,0,6,2,0,0,0
abs16538,0,"4,5,6",1,0,0,0
abs00951,0,7,2,0,0,0
abs10518,0,"3,7",2,0,1,1
abs17527,0,"0,5,6",1,0,0,0
abs19754,1,"4,7",1,"15,20,26,27,33,34",0,0
abs06916,1,"4,7",2,0,0,0
abs10061,0,0,0,0,0,0
abs07746,1,"4,5,6,7",2,0,1,1
abs16413,0,7,2,0,0,0
abs00069,0,"0,7",0,0,0,0
abs12778,1,"4,5,6",1,0,0,0
abs20486,1,7,2,0,0,0
abs19378,1,"2,3",2,0,1,1
abs21037,1,"5,7",2,0,1,1
abs20758,0,3,0,0,0,0
abs18733,0,"5,7",0,0,0,0
abs18728,1,"4,5,7",2,0,1,1
abs22262,0,2,1,0,0,0
abs21274,0,4,2,0,0,0
abs13006,1,"4,6",2,0,0,0
abs17542,0,"2,3,7",2,"3,13,22,27",1,1
abs14397,0,0,0,0,1,1
abs15965,1,"4,5,7",2,0,0,0
abs09871,1,"5,6",2,0,1,1
abs08964,1,"1,3,4,5,6",2,0,0,0
abs04883,0,3,2,0,0,0
abs03412,0,"0,2,3,5,6,7",2,0,1,1
abs10094,1,"2,3,7",2,0,1,1
abs09218,0,0,2,0,0,0
abs05482,1,"4,5,6",1,0,1,1
abs14622,0,"5,7",1,0,0,0
abs04669,0,3,1,0,1,1
abs21794,1,"1,2,7",2,"12,22,26,32",1,1
abs04071,0,"0,2",2,0,1,1
abs11798,0,"3,7",2,0,0,0
abs08855,1,"5,7",2,0,1,1
abs08564,0,"3,7",2,0,0,0
abs04308,1,2,2,0,1,1
abs00634,0,"1,2,3,6",2,"6,14,26,27,30,34",1,1
abs13488,0,"2,3,7",2,0,0,0
abs05966,1,"4,5,6,7",2,0,0,0
abs20995,1,"4,5,6",2,"15,20,26,27",1,1
abs18545,0,2,2,0,1,1
abs07322,0,"5,6",1,0,0,0
abs15773,0,0,2,24,0,0
abs15822,1,"4,7",2,0,1,1
abs15576,1,"4,5,7",1,0,0,0
abs07947,0,"4,5,6,7",2,0,0,0
abs10246,0,0,2,0,1,1
abs03982,1,"6,7",2,0,1,1
abs09480,0,"0,5",0,0,0,0
abs04162,0,3,2,0,0,0
abs09846,1,"4,5,6",1,0,0,0
abs06922,0,0,0,0,0,0
abs20894,1,"3,7",2,0,1,1
abs09677,1,6,1,0,0,0
abs01005,1,"5,7",2,0,0,0
abs19925,0,"2,3,6,7",2,"14,20,22,26,29,30,31,36,37,39,40,41",0,0
abs22238,0,2,2,"8,9,11,18,20,26,35",1,1
abs07422,1,"4,6,7",2,0,0,0
abs06455,1,"1,2,3",2,"7,17,22,27",1,1
abs14242,1,"4,5,6,7",1,0,1,1
abs21792,1,"2,7",2,0,1,1
abs07082,0,"0,7",2,0,0,0
abs21144,1,"4,5,6",2,0,0,0
abs00260,0,"0,3,6",2,0,1,1
abs10801,0,"0,6,7",2,0,0,0
abs11917,1,"5,7",2,0,0,0
abs18590,1,"1,3,6,7",2,0,1,1
abs09560,1,"4,5,6,7",2,0,0,0
abs03577,0,"0,7",2,0,0,0
abs20743,0,"2,7",1,0,0,0
abs14122,0,0,0,0,0,0
abs10142,1,"5,7",2,0,1,1
abs14494,1,"4,5,7",2,0,1,1
abs11161,1,"4,6,7",2,0,0,0
abs11341,0,"4,7",1,0,0,0
abs20976,1,"4,5,6,7",1,0,1,1
abs04035,0,"4,5,6",0,0,0,0
abs03186,0,"5,7",1,0,1,1
abs02535,0,3,2,0,1,1
abs01744,1,"3,6",1,0,0,0
abs13889,0,2,2,0,1,1
abs18386,0,2,2,0,0,0
abs17109,0,"0,2,7",0,0,0,0
abs20500,1,"4,5,6,7",2,0,0,0
abs17041,1,"1,3,7",2,"13,15,22,27,36",1,1
abs01047,0,7,2,0,1,1
abs13050,1,"4,5,6,7",1,0,1,1
abs08504,1,"4,6,7",2,0,0,0
abs06347,1,"5,6,7",2,0,1,1
abs14395,0,"2,3,6",1,23,1,1
abs06666,0,0,2,0,1,1
abs04060,1,"4,5,6",1,"18,21,26,27,33",1,1
abs07386,1,"4,5,6,7",1,0,0,0
abs02294,0,"3,6,7",2,0,0,0
abs17658,0,0,2,0,1,1
abs06597,1,"1,2,5,6,7",2,"22,24,26,27,34,39",1,1
abs09402,1,"1,2,3,4,5,6",2,"14,22,27,34",0,0
abs08181,1,"2,3,6,7",2,0,1,1
abs06518,0,"2,3",2,"7,16,17,26,35",0,0
abs17165,0,"1,2,3,6",2,"3,13,22,27",1,1
abs04493,0,"0,2,7",0,0,0,0
abs10773,0,6,2,0,0,0
abs04288,0,"1,3,4,5,6,7",2,40,1,1
abs02127,1,7,2,0,0,0
abs02662,0,"0,2,7",2,0,0,0
abs22110,0,"1,2,7",2,"7,18,22",0,0
abs06002,1,"4,5,7",2,0,0,0
abs06694,0,0,2,0,0,0
abs10165,0,"2,3,6",2,"14,22,27,34",1,1
abs21492,0,"6,7",2,0,0,0
abs10710,0,"2,3,7",2,0,1,1
abs15010,1,"5,7",2,0,0,0
abs16816,1,"4,6",2,0,1,1
abs10282,1,"3,7",2,0,0,0
abs03543,0,"0,2,6,7",2,0,0,0
abs00277,0,"5,7",2,0,1,1
abs03184,0,"6,7",2,"2,3,14,17,22,26,27,30",1,1
abs14483,1,0,2,0,1,1
abs06274,1,"4,5,6,7",1,0,0,0
abs02938,1,"3,6",1,0,1,1
abs08929,1,"6,7",2,0,1,1
abs06370,1,"5,6",2,0,0,0
abs21835,0,"1,2,5,6",2,"13,16,22",0,0
abs14907,1,"5,6",1,0,0,0
abs20794,0,7,1,0,0,0
abs03178,0,"0,4,5",2,0,0,0
abs01360,0,"2,3,6",2,"13,15,16,21,26,27",1,1
abs21957,0,"3,7",2,0,1,1
abs18568,0,0,0,0,0,0
abs07477,0,7,2,0,0,0
abs17410,0,0,0,0,0,0
abs19545,1,"1,2,3,4,5,6,7",2,"12,14,22,27",1,1
abs05204,0,7,2,0,0,0
abs12149,1,"6,7",2,0,0,0
abs15907,0,7,2,0,0,0
abs18693,1,"3,6",2,"7,17,22,27,36",0,0
abs20021,1,"2,5,6,7",2,0,1,1
abs07819,1,"4,5,6,7",2,0,1,1
abs05477,1,"5,7",1,0,0,0
abs03185,0,"0,2,6,7",0,0,0,0
abs19260,1,3,2,0,1,1
abs03330,1,"4,5,7",2,0,0,0
abs06312,1,"3,4,5,6",1,0,1,1
abs17092,0,"0,6",2,0,1,1
abs20803,0,"0,7",0,0,1,1
abs14219,0,6,2,0,1,1
abs20403,1,"1,2,3,6",2,"11,14,15,16,22,26,27,28,35,36",1,1
abs10599,0,2,2,0,1,1
abs21741,0,"5,7",1,"13,16,22,27,40",1,1
abs21715,1,2,2,0,0,0
abs03318,0,3,1,0,1,1
abs05875,0,"5,6",2,0,0,0
abs21855,1,"4,7",2,0,1,1
abs11923,1,"3,4,5,6",2,0,1,1
abs02748,0,"2,3,7",2,"15,20,26,27,29,30,31,36,37,39",1,1
abs07451,1,"4,5,6,7",2,0,0,0
abs01942,0,6,2,0,1,1
abs10355,0,"2,6",2,0,1,1
abs13332,1,"4,5,6,7",2,0,0,0
abs10333,1,"2,3,7",2,0,1,1
abs08072,1,"4,5,6,7",2,0,0,0
abs00087,1,"3,7",1,"21,26,28,33,39,40",1,1
abs18902,1,"3,7",2,0,1,1
abs01468,0,"0,6",2,0,1,1
abs02568,0,0,2,0,1,1
abs19486,0,"4,7",2,0,0,0
abs10707,1,3,2,0,1,1
abs05008,0,"0,2,7",0,0,0,0
abs20088,0,"2,3,7",2,"6,7,8,9,11,12,13,14,15,16,17,20,24,25,26,28,30,33,34,35,36,39,42",1,1
abs05314,1,"4,5,6,7",1,0,1,1
abs04382,1,"0,2,6",2,0,1,1
abs06931,0,0,0,0,0,0
abs15504,0,"0,5",2,0,0,0
abs10822,1,"2,6,7",2,"20,22,24,26,34,35,37,39,40",0,0
abs04822,0,"6,7",1,0,0,0
abs03072,0,2,2,"11,17,26,27",0,0
abs07686,1,4,2,0,0,0
abs13082,1,"4,5,6,7",2,0,0,0
abs01339,1,2,2,"16,20,26",0,0
abs13725,0,0,0,0,0,0
abs18723,1,"6,7",2,0,0,0
abs17070,0,"2,3,6",2,0,1,1
abs18455,0,"2,7",1,"12,32",0,0
abs05481,1,"4,5,6",1,0,1,1
abs08422,1,"2,4,6,7",2,"13,14,18,21,26,27",1,1
abs05908,1,"2,3,5,6",1,0,1,1
abs16906,0,6,0,0,0,0
abs13793,0,"6,7",2,0,1,1
abs21165,0,0,2,0,0,0
abs18565,0,"2,3,6",1,0,1,1
abs13985,0,"0,2,7",0,0,0,0
abs15968,0,"0,7",0,"15,16,22",0,0
abs07127,1,4,2,0,1,1
abs19128,1,"3,6",2,0,1,1
abs18687,1,3,1,0,1,1
abs09935,0,6,2,0,0,0
abs16542,1,"4,6",2,0,0,0
abs06406,1,"5,7",1,0,1,1
abs19824,0,7,2,0,1,1
abs06788,0,0,0,0,0,0
abs07297,1,"6,7",2,0,0,0
abs20352,1,7,2,0,0,0
abs08978,1,"4,5,6",2,0,1,1
abs07779,1,4,2,0,0,0
abs12854,0,7,2,0,1,1
abs20888,1,"2,3,6,7",2,"16,18,20,21,26,27,29,30,33,35,36,37,39",0,0
abs12143,0,"0,6,7",2,0,0,0
abs20524,0,"0,7",0,"3,13,22,27",1,1
abs15701,0,"4,5,6",2,0,1,1
abs17036,1,"4,5,6",1,0,0,0
abs10832,1,"4,6",2,0,0,0
abs10092,1,"5,7",1,0,0,0
abs13465,0,"4,7",2,0,1,1
abs00302,1,3,2,0,1,1
abs13070,1,"1,2,5,6",2,"12,18,21,22,26,29,30,34,35,36,37,39",1,1
abs01374,0,0,2,0,0,0
abs02065,0,"0,6,7",2,0,0,0
abs01910,0,"6,7",2,0,1,1
abs03970,0,"2,7",1,"0,15,16",1,1
abs15890,0,"2,7",2,"16,22,26,34",1,1
abs22075,0,0,2,0,0,0
abs10426,0,0,2,0,1,1
abs09634,0,"6,7",2,0,0,0
abs12752,1,"5,7",1,0,1,1
abs15326,1,"4,6",2,0,0,0
abs11113,1,"4,7",2,0,1,1
abs18918,0,"1,2,3",1,"0,12,18,22,29,30,31,36",1,1
abs01023,0,"3,7",1,0,1,1
abs01101,0,0,2,0,0,0
abs02927,1,"6,7",2,0,0,0
abs19308,1,"4,6",2,0,0,0
abs09684,1,"4,6",2,0,0,0
abs17316,0,0,0,0,1,1
abs22265,0,"6,7",2,0,1,1
abs10086,0,"1,2,7",2,"7,8,9,18,26,27,30",1,1
abs14808,1,"4,7",2,0,0,0
abs09172,1,"3,4,5,6,7",1,0,1,1
abs02925,0,"2,3,6",2,0,1,1
abs01180,1,7,2,0,1,1
abs18617,0,"2,3,4,5,6",2,"3,13,22,24",1,1
abs12957,1,"3,7",2,0,1,1
abs21137,0,"3,7",2,0,0,0
abs09978,0,0,0,0,0,0
abs10048,0,2,2,"13,14,17,20,22,26,27,28,33,36,39,40",1,1
abs18603,0,"6,7",2,0,1,1
abs06354,1,"5,6",2,0,0,0
abs17148,0,0,0,0,1,1
abs08681,1,"4,7",2,0,1,1
abs20777,0,"3,7",2,0,0,0
abs09003,0,"4,5,6,7",2,0,1,1
abs03620,0,"6,7",0,0,0,0
abs04983,0,"2,7",2,0,1,1
abs09473,0,"4,7",2,0,0,0
abs11966,1,"4,6",2,0,1,1
abs10024,0,2,2,0,0,0
abs17270,0,0,0,0,0,0
abs12900,0,0,0,0,0,0
abs04470,1,"5,7",2,0,0,0
abs22118,0,2,2,0,1,1
abs18949,0,"6,7",1,0,0,0
abs12493,1,6,2,0,1,1
abs01231,0,3,2,0,1,1
abs14177,0,0,0,0,0,0
abs01749,0,0,2,0,0,0
abs10308,0,"6,7",2,0,1,1
abs13766,0,"1,2,3,7",2,"3,13,22,27",1,1
abs09341,1,"4,5,6",2,"16,18,26,32,39,40",0,0
abs20451,0,3,2,0,1,1
abs00635,0,7,2,0,0,0
abs21907,0,7,1,0,1,1
abs17992,0,"4,5,6",1,0,0,0
abs07264,1,"4,5,6",2,0,0,0
abs04638,1,"3,7",2,0,1,1
abs03049,0,"1,2,3,4",2,"13,14,21,22,26,27,30,34",1,1
abs19495,1,"4,5,6,7",2,0,0,0
abs16722,1,"4,5,6,7",2,0,0,0
abs04134,0,"0,7",1,0,0,0
abs11476,1,"4,6",2,0,0,0
abs09350,0,"4,5,6",1,0,0,0
abs11421,0,"0,5,6",2,0,0,0
abs15571,1,"4,5,6,7",2,0,1,1
abs11735,1,"4,5,6",1,0,0,0
abs16820,0,"5,6",1,0,1,1
abs21123,1,"4,7",2,0,1,1
abs20270,0,"2,3,7",1,0,1,1
abs15422,1,"4,5,6,7",2,0,0,0
abs12366,0,"0,7",2,0,0,0
abs14537,1,"0,7",2,0,1,1
abs01876,0,"3,7",1,0,1,1
abs05250,0,"4,7",1,0,0,0
abs05095,0,0,2,0,0,0
abs10113,0,2,2,0,1,1
abs06220,1,"4,5,6",2,0,0,0
abs15846,0,4,2,0,1,1
abs21545,1,3,2,0,1,1
abs20575,0,"6,7",2,0,0,0
abs17892,0,"4,5,6",2,0,0,0
abs07417,1,"5,7",2,0,0,0
abs13553,1,3,2,0,1,1
abs20641,1,"2,3",2,0,0,0
abs01220,1,"6,7",1,0,0,0
abs04052,0,"4,5,7",2,0,1,1
abs17738,1,"1,2,3,4,5,6,7",2,"0,1,2,3,5,6,7,8,9,14,15,22",0,0
abs14337,0,"6,7",2,0,1,1
abs09428,0,"0,5",0,0,0,0
abs09352,0,"6,7",2,0,0,0
abs16866,0,"0,6",0,0,0,0
abs08955,0,"3,6",2,0,0,0
abs13462,0,7,1,0,0,0
abs03889,1,"2,3,6",2,0,1,1
abs16075,0,"2,3,6,7",2,"8,15,18,21,27,28",1,1
abs05497,1,"4,5,6,7",2,0,0,0
abs00762,0,0,2,0,0,0
abs18904,1,"1,2,3,7",2,14,1,1
abs14683,0,"5,6",1,0,0,0
abs19324,1,"4,5,6,7",2,0,0,0
abs08508,0,"4,6",2,0,0,0
abs06180,0,"0,2,7",0,0,0,0
abs02113,0,"0,6",2,0,1,1
abs08450,1,"4,7",2,0,0,0
abs16278,1,"4,5,6",2,0,0,0
abs18327,0,"2,3,7",2,"12,15,22,27,33,40",1,1
abs07518,0,"0,5,6",2,0,0,0
abs19325,1,"3,5,6,7",2,0,1,1
abs13155,0,"4,5,7",0,0,0,0
abs13786,0,"3,6",2,0,1,1
abs17382,1,3,1,0,1,1
abs13946,0,"6,7",2,0,1,1
abs05632,1,"5,7",1,0,0,0
abs02842,0,0,2,"3,13,22,27",1,1
abs07781,1,"4,5,6,7",2,0,0,0
abs21138,0,"4,5,7",0,0,0,0
abs17337,0,0,2,0,1,1
abs06395,1,"5,7",2,0,0,0
abs13171,0,0,2,0,0,0
abs19298,1,"4,7",2,"13,14,18,20,22,26,27,33,34",1,1
abs17623,0,0,2,0,0,0
abs11870,0,6,2,0,0,0
abs00158,0,"0,6,7",0,0,0,0
abs21705,1,"4,7",1,"13,16,22,27,33,40",0,0
abs14285,1,"2,3,6,7",2,0,1,1
abs07631,1,"4,5,7",1,0,0,0
abs17295,0,2,2,0,1,1
abs09732,0,4,2,0,0,0
abs07982,1,"1,2,5,6",2,"9,20,22,27,40",1,1
abs02209,0,"3,7",2,0,1,1
abs19271,1,"3,7",2,0,1,1
abs01141,0,2,2,0,1,1
abs05260,0,"0,6,7",2,0,0,0
abs07088,1,"0,1,2",2,"10,14,17,22,27",1,1
abs11031,1,"4,6,7",2,0,0,0
abs00753,0,"6,7",2,0,0,0
abs21594,1,"3,7",2,"16,22,26,34",1,1
abs02071,1,"2,3,7",2,"11,16,22,27",1,1
abs18501,0,"2,3,6",2,0,1,1
abs14211,0,0,2,0,1,1
abs09479,1,"3,7",1,0,0,0
abs10067,1,"3,5,7",2,0,1,1
abs17201,0,0,0,0,0,0
abs18415,0,"3,7",2,0,1,1
abs02380,0,"0,6",0,0,1,1
abs14989,0,"5,7",2,0,0,0
abs19580,1,"3,6,7",2,"17,18,20",1,1
abs02918,0,"0,6",2,0,0,0
abs16529,1,"5,6,7",2,0,1,1
abs20443,1,3,1,0,0,0
abs22124,1,"3,6",2,0,1,1
abs03503,1,"1,2,3,5,6",2,"7,17,22",1,1
abs05037,0,2,2,0,0,0
abs19810,1,"2,7",2,0,1,1
abs05313,1,"4,5,6,7",2,0,1,1
abs14505,1,"4,5,6,7",2,0,0,0
abs11196,1,"4,5,6,7",1,0,0,0
abs04666,0,"2,3,6,7",2,"14,18,22,24,28,34",0,0
abs03217,0,0,0,0,0,0
abs01209,0,"0,5,7",2,0,0,0
abs00651,1,"6,7",2,"6,7,8,9,12,13,14,17,18,20,21,26,33,35,36,37,39,40",1,1
abs12167,0,"0,5,6",2,0,0,0
abs01622,0,"0,2,7",2,0,0,0
abs15445,0,"4,7",2,33,0,0
abs13440,1,"4,5,6",1,0,0,0
abs19819,0,7,0,0,0,0
abs00473,0,0,2,0,0,0
abs04262,0,2,2,"3,13,23,24,26,29,30,34,37",1,1
abs13083,1,"4,5,6,7",2,0,1,1
abs04595,0,0,0,0,0,0
abs02219,0,0,0,0,0,0
abs14384,1,"1,2,3,4",1,"12,17,22,24,26,30,33,35,36,39,40",1,1
abs16614,1,3,1,0,0,0
abs12213,1,"6,7",2,0,1,1
abs07177,1,"4,5,6,7",2,"14,18,22,26,27,33,34",1,1
abs04193,0,"0,6",2,0,0,0
abs15783,0,7,2,0,0,0
abs03419,0,"0,2,7",0,0,0,0
abs18605,0,0,2,0,1,1
abs06427,0,"0,1,7",2,0,1,1
abs00416,0,"0,6",1,0,1,1
abs07502,0,6,2,0,0,0
abs13368,1,6,2,0,1,1
abs09456,0,"0,6,7",0,0,0,0
abs08943,0,"0,5,6",0,0,0,0
abs00622,0,0,0,0,0,0
abs09515,0,0,0,0,0,0
abs12945,0,"0,6,7",2,0,0,0
abs17040,1,"3,7",2,0,1,1
abs17136,1,"5,7",1,0,0,0
abs12320,1,"4,5,6",2,0,0,0
abs19507,0,7,2,0,0,0
abs07685,0,"4,7",2,0,0,0
abs06830,1,"1,2,5,6",2,"12,14,15,17,18,20,22,26,27,33,34,35,36,39",1,1
abs04234,0,0,2,0,0,0
abs11522,0,"3,7",1,0,1,1
abs14538,1,"4,5,6,7",2,0,0,0
abs04727,1,"3,6",1,0,1,1
abs15767,1,"4,5,6",1,0,1,1
abs05094,0,"3,6",2,"16,18,26,27,33,36,37",0,0
abs13891,0,0,0,0,0,0
abs14748,0,"5,6",2,0,0,0
abs21064,1,"4,6",2,0,1,1
abs09840,1,"3,7",2,0,1,1
abs04123,0,0,2,0,0,0
abs19082,0,"5,6,7",2,0,1,1
abs03604,0,0,2,0,1,1
abs15061,1,"5,6",2,0,0,0
abs01525,1,"5,6",1,0,1,1
abs12123,1,"4,5,6,7",1,0,1,1
abs11914,1,"6,7",2,0,0,0
abs16556,0,"0,7",0,0,0,0
abs05700,1,"5,6",2,0,1,1
abs14920,0,"4,5,6,7",1,0,1,1
abs05810,1,"4,5,6",1,"15,22,26,34",0,0
abs09739,1,"4,5,7",1,0,1,1
abs19836,1,"6,7",2,0,1,1
abs04823,0,"2,7",2,"16,20,22",0,0
abs17625,1,2,2,0,1,1
abs15106,0,2,0,0,0,0
abs20365,1,"2,3,5,6,7",2,"5,7,8,9,14,15,20,22,26,32,33,36,37",1,1
abs03500,1,"2,3,7",1,"11,15,19,20,27",1,1
abs03188,1,"3,7",2,"17,22,26,34",1,1
abs22150,1,"3,7",2,"15,20,21,26",1,1
abs00624,0,"0,2,7",0,0,0,0
abs17529,0,0,2,0,1,1
abs21419,0,"0,5,6",1,0,0,0
abs05728,1,3,2,0,1,1
abs13726,1,2,2,0,1,1
abs07892,1,"4,5,6,7",2,0,0,0
abs07030,0,"2,7",2,0,0,0
abs17124,1,"6,7",2,0,1,1
abs20140,0,6,1,0,0,0
abs09390,1,"4,6",2,0,0,0
abs17432,1,"2,3,7",2,"13,15,16,18,20,21,26,27,33",1,1
abs09316,1,"4,5,6,7",1,0,1,1
abs12439,1,"4,5",1,0,0,0
abs19350,1,"4,5,6,7",1,0,1,1
abs15416,0,"4,5,6",1,0,0,0
abs00282,0,"4,5,6",2,"15,16,18,26,35",0,0
abs01460,0,"6,7",2,0,1,1
abs22044,1,2,2,0,1,1
abs04959,0,"6,7",2,0,1,1
abs15667,0,"0,6",0,0,0,0
abs18878,0,"2,3,7",2,"15,20",1,1
abs20604,1,"0,7",1,0,1,1
abs06017,1,"3,6",1,0,1,1
abs03375,1,"6,7",2,0,0,0
abs19540,1,"4,7",2,0,1,1
abs01345,0,7,2,0,1,1
abs13584,1,"4,7",2,0,0,0
abs18612,1,"2,3,6,7",2,"3,14,22,33",1,1
abs14188,0,6,2,0,1,1
abs07832,1,"3,7",2,0,0,0
abs00408,1,"2,7",2,"13,14,17,22,26,33,39,40",0,0
abs03925,0,"0,6",2,0,0,0
abs07414,1,"6,7",2,0,1,1
abs07969,0,6,2,0,0,0
abs02185,0,"6,7",2,0,0,0
abs15735,0,4,2,"3,13,22,27",0,0
abs11832,1,"4,5,6,7",2,0,1,1
abs15845,0,"0,6,7",0,0,0,0
abs14749,1,"5,6",2,0,0,0
abs12665,1,"2,4,7",2,"15,16,17,19,20,22,27",1,1
abs21228,1,"4,6",2,0,0,0
abs07994,0,"4,5,6",2,0,0,0
abs19018,0,7,1,0,1,1
abs01752,0,"3,6",2,0,1,1
abs03064,0,"4,5",2,0,1,1
abs09735,1,"5,6,7",2,0,0,0
abs20417,1,"1,2,3,6",2,"14,22,24,26,27,28",1,1
abs08711,0,2,2,"13,14,18,21,24,26,27",0,0
abs02020,0,"0,1",2,0,0,0
abs20782,1,"2,3,6,7",2,0,1,1
abs16589,1,4,1,0,1,1
abs02819,0,7,0,0,0,0
abs00037,0,6,2,0,0,0
abs12843,0,0,0,0,0,0
abs21683,1,"2,3,5,6",2,"2,3,4,6,7,8,9,11,12,13,14,15,16,17",1,1
abs02146,0,0,2,0,1,1
abs18828,1,"4,5,6",1,0,0,0
abs05109,0,0,2,0,1,1
abs18318,0,2,2,0,1,1
abs12886,0,"0,4,5",0,0,0,0
abs21222,1,"4,5,6",1,0,1,1
abs11861,1,"4,5,6,7",2,0,0,0
abs02902,0,"0,6,7",0,0,0,0
abs13451,1,4,2,0,0,0
abs00868,0,"3,7",2,0,1,1
abs00459,0,"0,6,7",2,0,1,1
abs08713,1,"4,5,6,7",2,0,0,0
abs11092,0,0,2,0,0,0
abs20820,0,7,0,0,0,0
abs12450,1,"4,6,7",2,0,1,1
abs13826,0,"2,3,6",2,0,1,1
abs09819,1,"4,5,6,7",2,0,0,0
abs16670,0,"0,2,6",0,0,0,0
abs07236,0,"4,5,7",1,0,0,0
abs05597,1,"5,7",2,0,0,0
abs19809,0,"2,3",2,0,1,1
abs16625,1,"4,5,7",1,0,0,0
abs15939,1,"4,6",2,0,0,0
abs09994,0,0,0,0,0,0
abs08645,1,"1,6,7",2,0,0,0
abs01821,0,0,2,0,1,1
abs13916,0,0,2,0,0,0
abs15223,0,"5,6",1,0,0,0
abs05165,0,"0,2,7",2,0,0,0
abs09343,0,"6,7",2,0,0,0
abs07325,1,"5,6,7",2,0,0,0
abs09676,0,"6,7",2,0,0,0
abs16439,1,4,2,"13,14,15,17,22,26,29,30,34",1,1
abs08614,1,"4,5,6",1,0,1,1
abs04057,1,3,2,0,1,1
abs02635,0,0,2,0,0,0
abs09838,1,"6,7",2,0,0,0
abs15095,0,"5,6",0,0,0,0
abs19786,1,"3,7",2,0,1,1
abs02000,1,0,2,0,1,1
abs10169,0,6,2,0,0,0
abs00636,1,"2,7",2,0,1,1
abs14857,1,"4,5,6",1,0,0,0
abs01465,0,"2,3,5,7",2,0,0,0
abs03959,0,7,2,0,0,0
abs21814,1,2,2,0,1,1
abs12451,1,"4,5,6",1,0,0,0
abs14728,0,0,2,0,0,0
abs02472,0,"0,6",2,0,0,0
abs11022,1,"4,6",2,"0,14,27",1,1
abs15796,1,"4,5,6",1,0,0,0
abs17910,0,"0,4,5",2,0,0,0
abs08994,1,"5,7",1,0,0,0
abs09697,0,"4,6",2,0,0,0
abs03939,0,0,2,0,0,0
abs21876,1,"1,3,7",2,"7,17,22,27,30",1,1
abs20770,1,"2,3,6",2,"13,14,15,16,21,26,27,28,33,34",1,1
abs15393,0,0,2,0,0,0
abs07853,0,5,2,0,0,0
abs08327,1,"1,2,6,7",2,"8,9,21,26,27,30,33",1,1
abs13933,0,0,0,0,0,0
abs12568,1,"4,5,6",2,0,0,0
abs01924,1,"3,7",1,0,0,0
abs13549,0,"5,6,7",2,0,0,0
